ec_num	uniprot_id	opt	species	references	comments	opt_mean
3.2.1.4	B5BNY1	6.0	Staphylotrichum coccosporum	1368541,8659894,9134711,11167135,10714996,11598241,16532315,16945565,18408068,18239944,18635283,19882113,19669599,9864341,19202281,24092451,24657377,23124341,26732336,25711741,11024518,28126846,26122986,29728880,30547216,28982013,29945583,29795644,30123929	#131,201# at 70°C <376,429>; #85# hydrolysis of carboxymethylcellulose <48>; #4# endoglucanase IV <12>; #49# endoglucanase E1 and E2 <15>; #85# enzyme form EGC and EGD <15>; #101# whole enzyme <41>; #142# activity with phosphoric acid-swollen cellulose <114>; #15# hydrolysis of carboxymethylcellulose, enzyme RCE2 <107>; #146# reaction barley beta-glucan <112>; #200# for the carboxymethyl cellulase activity <183>; #75# enzyme MgCel6A exhibits maximum activity at 85°C and pH 5.0 on carboxymethyl cellulose (CMC), but in prolonged incubations with the industrial substrate, the highest yields are obtained at 60°C, pH 6.0 <456>	6.0
5.4.99.16	B6E9W1	6.0	Enterobacter hormaechei	16968068,17256953,19523196,22612301,29460000,27472444	#2# pH optimum for enzyme and for recombinant fusion protein with N-terminal beta-amylase of Clostridium thermofluorogenes and C-terminal trehalose synthase or vice versa <8>; #18# both the free and the immobilized enzyme exhibit an optimal reaction pH of 6.0 <21>; #30# recombinant surface-displayed TreS <42>	6.0
2.4.1.4	Q9ZEU2	6.0	Neisseria polysaccharea	19482267,31976122	#14# recombinant enzyme <28>	6.0
3.2.1.86	Q1JK37	6.0	Streptococcus pyogenes	23275159,22449746	None	6.0
2.4.1.15	Q7WUI7	6.0	Thermus thermophilus	15455210,24508535	None	6.0
2.4.2.28	Q7XA67	6.0	Arabidopsis thaliana	18342331	None	6.0
2.4.1.144	Q09327	6.0	Homo sapiens	11768033,24726881	#4# HepG2 cells <15>	6.0
3.4.14.9	Q70J59	6.0	Aspergillus fumigatus	16517617	#8# SedB <9>; #9# SedC <9>	6.0
2.4.2.22	Q5SKV8	6.0	Thermus thermophilus		#14# recombinant enzyme <14>	6.0
3.2.1.67	J9QQ32	6.0	Klebsiella sp. Y1	12791288,20204453,23729888,22940315,28316005,27984141	#3# free enzyme <89>	6.0
2.4.1.13	D4H6M0	6.0	Denitrovibrio acetiphilus	4718788,16660299,16664189,25846332	#8,11,20,25# sucrose cleavage <14,18,19,22>; #55# cleavage of sucrose, SuSyI <54>	6.0
5.3.3.7	A0A0A1H8I4	6.0	Pseudomonas sp. WU-0701	26293748	None	6.0
2.8.2.20	O60507	6.0	Homo sapiens	2295314,17028309,19658209,24909447,28821720	#7# PKG <6>; #21# TPST-2 <30>; #5# isozyme TPST-2 <48>	6.0
2.8.2.20	O60704	6.0	Homo sapiens	2295314,17028309,19658209,24909447,28821720	#7# PKG <6>; #21# TPST-2 <30>; #5# isozyme TPST-2 <48>	6.0
3.4.22.41	Q9UBX1	5.2-6.8	Homo sapiens	9822672	None	6.0
2.4.1.13	Q6SJP5	6.0	Beta vulgaris	4718788,16660299,16664189,25846332	#8,11,20,25# sucrose cleavage <14,18,19,22>; #55# cleavage of sucrose, SuSyI <54>	6.0
3.2.1.74	Q53EH2	6.0	Clostridium cellulovorans	16930544	None	6.0
2.3.1.84	A1XWY7	6.0	Petunia x hybrida	17241449	#23# highest activity with coniferyl alcohol <32>	6.0
3.4.14.9	Q70GH4	6.0	Aspergillus fumigatus	16517617	#8# SedB <9>; #9# SedC <9>	6.0
3.2.1.8	A8TGA1	6.0	Neocallimastix patriciarum	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
3.2.1.73	A0A097QQT4	6.0	Paenibacillus barcinonensis	17216453,18350387,23292246,24728764,22492445,23355080,22370539,25152058,23012443,28551269,27838418,27100881,29549448,30216845,30430579,30123929	#9,69# recombinant enzyme <47,81>	6.0
3.2.1.73	A0A0K1P4J7	6.0	Paenibacillus barengoltzii	17216453,18350387,23292246,24728764,22492445,23355080,22370539,25152058,23012443,28551269,27838418,27100881,29549448,30216845,30430579,30123929	#9,69# recombinant enzyme <47,81>	6.0
3.4.22.32	P14518	6.0	Ananas comosus	14660870,27855525	#1# immobilized enzyme <49>; #2# leaf (first peak) and stem enzymes <83>	6.0
3.2.1.73	P19254	6.0	Niallia circulans	17216453,18350387,23292246,24728764,22492445,23355080,22370539,25152058,23012443,28551269,27838418,27100881,29549448,30216845,30430579,30123929	#9,69# recombinant enzyme <47,81>	6.0
3.2.1.73	I1W007	6.0	Bacillus sp. SJ-10	17216453,18350387,23292246,24728764,22492445,23355080,22370539,25152058,23012443,28551269,27838418,27100881,29549448,30216845,30430579,30123929	#9,69# recombinant enzyme <47,81>	6.0
2.4.1.120	C1L321	6.0	Brassica napus var. napus	15053762,11144274,18563436,20087565	#2,4# MES buffer <3,4>	6.0
3.2.1.8	B9ZZN9	6.0	Bacillus subtilis	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
3.1.1.117	P0CT88	6.0	Phanerodontia chrysosporium	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
2.4.1.15	Q9HIW6	6.0	Thermoplasma acidophilum	15455210,24508535	None	6.0
3.1.1.117	D8QLP9	6.0	Schizophyllum commune	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.2.1.8	A0A0F7MYK0	6.0	Fusarium commune	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
2.4.2.6	A5VK58	5.0-7.0	Limosilactobacillus reuteri	20048065	#18# broad <23>	6.0
2.4.2.6	Q57VC7	6.0	Trypanosoma brucei brucei	17234634,30803783	#22# recombinant enzyme <38>	6.0
2.4.2.6	Q8RLY4	6.0	Lactobacillus helveticus	17234634,30803783	#22# recombinant enzyme <38>	6.0
3.2.1.8	A0A0F7MX47	6.0	Fusarium commune	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
3.4.23.15	Q6DYE7	6.0	Canis lupus familiaris	17942478	None	6.0
2.4.1.329	A0A6C7EEG6	6.0	Ilumatobacter coccineus	24599311,31405215	#2# synthesis reaction <1>; #1# synthetic reaction <1>; #4# phosphorolysis of sucrose 6F-phosphate <2>	6.0
2.4.2.5	F2KPY9	6.0	Archaeoglobus veneficus	32612982	None	6.0
3.2.1.8	B5SYI8	6.0	Bacillus licheniformis	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
3.2.1.8	C5BJ89	6.0	Teredinibacter turnerae	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
3.1.1.117	P0CT87	6.0	Phanerodontia chrysosporium	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	A0A1D8EJG8	6.0	Sodiomyces alcalophilus	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	G2QJR6	6.0	Thermothelomyces thermophilus	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	A0A4D6BT21	6.0	Armillaria fuscipes	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	B2ABS0	6.0	Podospora anserina	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.4.22.51	Q26909	6.0	Trypanosoma congolense	12460772,11737212,12108538	#5# assay with beta-naphthylamide <1>	6.0
2.3.1.212	Q94FV7	6.0	Rheum palmatum	17383877	#6# maximum for bisnoryangonin formation activity <4>	6.0
2.4.1.155	Q09328	6.0	Homo sapiens	2560125,24726881	#5# around <1>	6.0
3.4.22.1	P10605	6.0	Mus musculus	2844149,7043200,7334002,42540,7767785,8936819,19040356,19335208,19331819,18684510,18834187,18600056,18635848,20170740,20023902,20467693,19656187,19401154,19939460,19924144,19434518,25181676,23189279,22695494,24913985,23252745,25360988,26221074	#50# free enzyme <113>; #21# benzoyl-DL-Arg-beta-naphthylamide as substrate <49>	6.0
3.1.1.117	A0A4D6BS73	6.0	Thermothielavioides terrestris	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	Q9RLB8	6.0	Ruminococcus flavefaciens	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	P0CU53	6.0	Wolfiporia cocos	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	A0A4D6BQ82	6.0	Punctularia strigosozonata	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
3.1.1.117	K5XDZ6	6.0	Phanerochaete carnosa	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
2.4.1.339	Q92DF6	6.0	Listeria innocua	26632508	#2# synthetic reaction <2>	6.0
3.1.1.117	A0A0A7EQR3	6.0	Cerrena unicolor	28429057,27397104,26712478,26404219,30949809,17440709,18854978,26216754,19459957,22924998	#20# recombinant enzyme <32>	6.0
2.3.1.23	Q6P1A2	6.0	Homo sapiens	31376210	None	6.0
3.4.16.5	P00729	6.0	Saccharomyces cerevisiae	237004,25214228	#22# recombinant enzyme <107>; #4# hydrolysis of benzoyl-Gly-Arg <27>	6.0
2.4.1.329	D9TT09	6.0	Thermoanaerobacterium thermosaccharolyticum	24599311,31405215	#2# synthesis reaction <1>; #1# synthetic reaction <1>; #4# phosphorolysis of sucrose 6F-phosphate <2>	6.0
3.4.22.27	P25774	6.0	Homo sapiens	12651112,22730330	#2# hydrolysis of benzyloxycarbonyl-Val-Val-Arg-7-amido-4-methylcoumarin <3>	6.0
2.3.2.13	P81453	6.0	Streptomyces mobaraensis	4151471,21961727,22720914,31350615	#53# recombinant enzyme <222>; #4,8# approx. value, hydrolysis reaction <39>; #53# isozyme MTG-TX <250>	6.0
3.4.22.1	Q6PH75	6.0	Danio rerio	2844149,7043200,7334002,42540,7767785,8936819,19040356,19335208,19331819,18684510,18834187,18600056,18635848,20170740,20023902,20467693,19656187,19401154,19939460,19924144,19434518,25181676,23189279,22695494,24913985,23252745,25360988,26221074	#50# free enzyme <113>; #21# benzoyl-DL-Arg-beta-naphthylamide as substrate <49>	6.0
2.4.1.87	P14769	6.0	Bos taurus	6411466,10362835,17574762	#5# acetate buffer <3>	6.0
2.4.1.8	Q50LH0	6.0	Paenibacillus sp.	18440365,17587700	#11# glycosynthesis <18>	6.0
3.2.1.8	P29127	6.0	Neocallimastix patriciarum	18553703,3827815,4093442,10689076,18592516,10737210,7765974,14594403,14532063,10923787,11222610,11065373,15057452,16086105,15114860,18027102,17408951,18065237,18989576,18597051,18415096,18612683,18499053,19332293,20361933,19527524,20064285,20188130,20851989,21269876,24258792,23157299,24170174,27841749,18027102,26358761,27146990,26628911,26002499,25644433,26790627,28384512,28813686,29481569,22322560,30289404,30665024,30037546,29170828,29491860	#289# wild-type <376>; #39,207,291,305# recombinant enzyme <223,245,397,399>; #290# at 70°C <385>; #97# xylanase II <127>; #85# xylanase B <74>; #10# enzyme component I from strain W1 and strain W2 <16>; #6# xylanase I <22>; #10# enzyme from strain W1 and W3 <42>; #108# isozymes Ia and Ic <90>; #123# recombinant catalytic domain at 70°C, and recombinant N-terminal + catalytic domains at 90°C <109>; #130# hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme <124>; #172# recombinant EGXA with xylan as substrate <176>; #39# Xyn2 <234>; #63# recombinant XynS14 <264>; #105# substrate: alpha-D-cellobiose octaacetate. Enzyme derivative RjAbf62A-CBM6, containing the glycoside hydrolase family 62 (GH62) catalytic module and the family 6 carbohydrate binding module (CBM6) <395>	6.0
