uniprot_id,reaction_type,fit_mean,fit_std,num_act,max_min_diff,enzyme_type,enzyme_type_sub,acceptor
P39050,,7.4,,1,,Oxidoreductases,sulfur group of donors,NAD+ or NADP+
P39065,,7.5,,1,,Transferases,Acyltransferases,
P39099,,5.5,,1,,Hydrolases,peptide bonds (peptidases),
P39112,,8.5,,1,,Hydrolases,ester bonds,
P39130,,7.0,,1,,Hydrolases,Glycosylases,
P39142,,5.5,,1,,Transferases,Glycosyltransferases,
P39155,,5.5,,1,,Hydrolases,phosphorus-nitrogen bonds,
P39377,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P39400,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P39457,,4.0,,1,,Hydrolases,ester bonds,
P39481,,5.3,,1,,Translocases,hydrons,
P39518,,7.1,,1,,Ligases,carbon-sulfur bonds,
P39646,,7.6,,1,,Transferases,Acyltransferases,
P39653,,5.3,,1,,Hydrolases,Glycosylases,
P39765,,8.2,,1,,Transferases,Glycosyltransferases,
P39821,,7.2,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
P39829,,8.0,,1,,Lyases,Carbon-oxygen,
P39831,oxidation,8.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P39831,,8.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P39844,,12.0,,1,,Hydrolases,peptide bonds (peptidases),
P39877,,6.5,,1,,Hydrolases,ester bonds,
P39888,,9.25,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P39889,,7.5,,1,,Oxidoreductases,oxygenases,other
P39889,oxidation,7.683757373887256,0.5179589863141699,3,,Oxidoreductases,oxygenases,other
P39890,,6.25,,1,,Lyases,Carbon-oxygen,
P39898,,4.75,,1,,Hydrolases,peptide bonds (peptidases),
P39899,,6.6,,1,,Hydrolases,peptide bonds (peptidases),
P40025,,7.0,,1,,Hydrolases,ester bonds,
P40149,,6.7,,1,,Lyases,Carbon-carbon,
P40288,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P40329,,8.0,,1,,Ligases,carbon-oxygen bonds,
P40360,,9.0,,1,,Transferases,Acyltransferases,
P40553,,6.5,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
P40562,,7.5,,1,,Isomerases,Isomerases altering macromolecular conformation,
P40600,,7.2,,1,,Hydrolases,ester bonds,
P40732,,9.5,,1,,Transferases,nitrogenous groups,
P40778,,9.5,,1,,Ligases,carbon-nitrogen bonds,
P40817,,8.0,,1,,Lyases,Carbon-nitrogen,
P40873,,9.0,,1,,Oxidoreductases,CH-NH group of donors,oxygen
P40874,,8.0,,1,,Oxidoreductases,CH-NH group of donors,oxygen
P40881,,7.8,,1,,Lyases,Carbon-oxygen,
P40884,,7.533333333333334,,1,,Hydrolases,Glycosylases,
P40912,,5.0,,1,,Hydrolases,Glycosylases,
P40926,oxidation,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P40926,reduction,6.5,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P40942,,7.0,,1,,Hydrolases,Glycosylases,
P41222,,11.0,,1,,Isomerases,Intramolecular oxidoreductases,
P41238,,7.25,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P41338,,8.8,,1,,Transferases,Acyltransferases,
P41363,,12.5,,1,,Hydrolases,peptide bonds (peptidases),
P41407,,7.0,,1,,Oxidoreductases,other nitrogenous compounds as donors,NAD+ or NADP+
P41499,,8.0,,1,,Hydrolases,ester bonds,
P41637,oxidation,9.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P41637,reduction,7.6,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P41712,,6.5,,1,,Transferases,phosphorus-containing groups,
P41734,,7.5,,1,,Hydrolases,ester bonds,
P41764,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P41790,,7.2,,1,,Transferases,Acyltransferases,
P41793,,6.5,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
P41888,,9.0,,1,,Transferases,phosphorus-containing groups,
P41911,,7.199999999999999,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P41931,,7.7,,1,,Lyases,Carbon-carbon,
P42005,,8.25,,1,,Translocases,hydrons,
P42006,,8.25,,1,,Translocases,hydrons,
P42044,,7.7,,1,,Lyases,other,
P42045,,7.55,,1,,Lyases,other,
P42084,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P42094,,7.0,,1,,Hydrolases,ester bonds,
P42210,,3.8,,1,,Hydrolases,peptide bonds (peptidases),
P42216,,9.45,,1,,Transferases,phosphorus-containing groups,
P42220,,7.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P42328,oxidation,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P42328,reduction,6.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P42416,,7.75,,1,,Lyases,Carbon-oxygen,
P42449,,7.3,,1,,Lyases,Carbon-carbon,
P42450,,7.6,,1,,Transferases,Acyltransferases,
P42504,,8.3,,1,,Lyases,Carbon-oxygen,
P42575,,6.733333333333333,,1,,Hydrolases,peptide bonds (peptidases),
P42588,,9.0,,1,,Transferases,nitrogenous groups,
P42593,reduction,7.4,,1,,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
P42673,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P42676,,7.55,,1,,Hydrolases,peptide bonds (peptidases),
P42712,,8.0,,1,,Transferases,one-carbon groups,
P42719,,10.0,,1,,Transferases,Glycosyltransferases,
P42720,,8.0,,1,,Transferases,phosphorus-containing groups,
P42762,,7.5,,1,,Hydrolases,acid anhydrides,
P42765,,8.0,,1,,Transferases,Acyltransferases,
P42770,,7.4,,1,,Oxidoreductases,sulfur group of donors,NAD+ or NADP+
P42787,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P42790,,3.0,,1,,Hydrolases,peptide bonds (peptidases),
P42809,,7.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
P42893,,6.699999999999999,,1,,Hydrolases,peptide bonds (peptidases),
P42937,,7.5,,1,,Hydrolases,ester bonds,
P42941,,7.0,,1,,Hydrolases,ester bonds,
P42976,reduction,6.1,,1,,Oxidoreductases,CH or CH2 groups,NAD+ or NADP+
P43089,,7.25,,1,,Transferases,Acyltransferases,
P43123,,8.0,,1,,Transferases,phosphorus-containing groups,
P43133,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P43153,,7.65,,1,,Hydrolases,peptide bonds (peptidases),
P43155,,8.7,,1,,Transferases,Acyltransferases,
P43233,,6.2,,1,,Hydrolases,peptide bonds (peptidases),
P43235,,5.25,,1,,Hydrolases,peptide bonds (peptidases),
P43236,,5.5,,1,,Hydrolases,peptide bonds (peptidases),
P43353,oxidation,8.375,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
P43421,,7.75,,1,,Hydrolases,ester bonds,
P43422,,7.5,,1,,Transferases,one-carbon groups,
P43423,,7.5,,1,,Transferases,one-carbon groups,
P43478,,9.0,,1,,Hydrolases,Glycosylases,
P43503,,9.0,,1,,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
P43510,,6.0,,1,,Hydrolases,peptide bonds (peptidases),
P43567,,8.5,,1,,Transferases,nitrogenous groups,
P43593,,8.75,,1,,Hydrolases,peptide bonds (peptidases),
P43770,,7.15,,1,,Transferases,Glycosyltransferases,
P44046,,8.25,,1,,Hydrolases,acid anhydrides,
P44514,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P44758,,7.8,,1,,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
P44764,,6.750000000000001,,1,,Hydrolases,ester bonds,
P44774,,8.8,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P44783,,6.1,,1,,Hydrolases,peptide bonds (peptidases),
P45148,,8.0,,1,,Lyases,Carbon-oxygen,
P45352,,7.2,,1,,Transferases,one-carbon groups,
P45370,,7.8,,1,,Transferases,Acyltransferases,
P45382,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P45413,,8.0,,1,,Lyases,Carbon-carbon,
P45493,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P45573,,7.5,,1,,Oxidoreductases,sulfur group of donors,other
P45575,,7.5,,1,,Oxidoreductases,sulfur group of donors,other
P45686,,8.0,,1,,Lyases,Carbon-carbon,
P45723,,6.5,,1,,Lyases,Phosphorus-oxygen,
P45741,,6.25,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P45745,,8.8,,1,,Ligases,carbon-sulfur bonds,
P45796,,6.5,,1,,Hydrolases,Glycosylases,
P45797,,6.666666666666667,,1,,Hydrolases,Glycosylases,
P45982,,6.166666666666667,,1,,Hydrolases,Glycosylases,
P46022,,6.25,,1,,Transferases,Glycosyltransferases,
P46075,,7.75,,1,,Hydrolases,peptide bonds (peptidases),
P46116,,6.1,,1,,Hydrolases,peptide bonds (peptidases),
P46225,,7.7,,1,,Isomerases,Intramolecular oxidoreductases,
P46226,,7.7,,1,,Isomerases,Intramolecular oxidoreductases,
P46238,,5.0,,1,,Hydrolases,Glycosylases,
P46285,,8.35,,1,,Hydrolases,ester bonds,
P46417,,7.8,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P46420,,7.75,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P46541,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
P46544,,6.5,,1,,Hydrolases,peptide bonds (peptidases),
P46545,,6.0,,1,,Hydrolases,peptide bonds (peptidases),
P46559,,10.0,,1,,Transferases,phosphorus-containing groups,
P46664,,6.75,,1,,Ligases,carbon-nitrogen bonds,
P46850,,8.5,,1,,Ligases,phosphoric-ester bonds,
P46854,,8.0,,1,,Transferases,Acyltransferases,
P46891,,6.0,,1,,Hydrolases,acid anhydrides,
P46969,,8.0,,1,,Isomerases,Racemases and epimerases,
P47075,,6.7,,1,,Transferases,phosphorus-containing groups,
P47195,,8.0,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P47727,reduction,6.3,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P47727,,7.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P47787,,7.5,,1,,Isomerases,Intramolecular oxidoreductases,
P47796,,7.8,,1,,Hydrolases,peptide bonds (peptidases),
P47844,reduction,6.2,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P47922,,7.5,,1,,Transferases,phosphorus-containing groups,
P47923,,7.5,,1,,Transferases,phosphorus-containing groups,
P48025,,7.2,,1,,Transferases,phosphorus-containing groups,
P48026,,9.0,,1,,Transferases,Acyltransferases,
P48034,,7.8,,1,,Oxidoreductases,aldehyde or oxo group of donors,oxygen
P48038,,8.0,,1,,Hydrolases,peptide bonds (peptidases),
P48236,,7.5,,1,,Transferases,Acyltransferases,
P48319,,7.0,,1,,Lyases,Carbon-carbon,
P48321,,7.0,,1,,Lyases,Carbon-carbon,
P48364,,9.75,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P48439,,7.0,,1,,Transferases,Glycosyltransferases,
P48506,,8.6,,1,,Ligases,carbon-nitrogen bonds,
P48527,,7.899999999999999,,1,,Ligases,carbon-oxygen bonds,
P48570,,7.75,,1,,Transferases,Acyltransferases,
P48596,,7.65,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P48610,,8.75,,1,,Transferases,phosphorus-containing groups,
P48611,,7.5,,1,,Lyases,Carbon-oxygen,
P48641,,7.4,,1,,Oxidoreductases,sulfur group of donors,NAD+ or NADP+
P48651,,7.25,,1,,Transferases,phosphorus-containing groups,
P48790,,5.0,,1,,Hydrolases,Glycosylases,
P48793,,5.0,,1,,Hydrolases,Glycosylases,
P48797,,8.5,,1,,Isomerases,Racemases and epimerases,
P48823,,7.5,,1,,Hydrolases,Glycosylases,
P48826,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P48841,,7.5,,1,,Hydrolases,Glycosylases,
P48842,,4.25,,1,,Hydrolases,Glycosylases,
P48978,,4.5,,1,,Hydrolases,Glycosylases,
P48979,,4.0,,1,,Hydrolases,Glycosylases,
P48980,,4.5,,1,,Hydrolases,Glycosylases,
P48982,,4.5,,1,,Hydrolases,Glycosylases,
P49035,,7.0,,1,,Transferases,Glycosyltransferases,
P49039,,7.8,,1,,Transferases,Glycosyltransferases,
P49079,,8.0,,1,,Transferases,phosphorus-containing groups,
P49080,,8.0,,1,,Transferases,phosphorus-containing groups,
P49081,,7.6,,1,,Transferases,Acyltransferases,
P49102,reduction,7.5,,1,,Oxidoreductases,other nitrogenous compounds as donors,NAD+ or NADP+
P49147,,9.5,,1,,Hydrolases,ester bonds,
P49274,,6.4,,1,,Hydrolases,Glycosylases,
P49355,,7.2,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P49366,,9.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P49417,,7.8,,1,,Transferases,Acyltransferases,
P49424,,7.0,,1,,Hydrolases,Glycosylases,
P49440,,8.0,,1,,Transferases,Acyltransferases,
P49589,,7.4,,1,,Ligases,carbon-oxygen bonds,
P49597,,8.0,,1,,Hydrolases,ester bonds,
P49662,,7.0,,1,,Hydrolases,peptide bonds (peptidases),
P49863,,8.75,,1,,Hydrolases,peptide bonds (peptidases),
P49887,,8.0,,1,,Transferases,sulfur-containing groups,
P49897,,8.3,,1,,Oxidoreductases,Catalysing the reaction X-H + Y-H = X-Y,other
P49961,,7.25,,1,,Hydrolases,acid anhydrides,
P50047,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P50076,,6.5,,1,,Transferases,Glycosyltransferases,
P50096,,8.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P50125,,7.75,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P50139,,8.2,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P50191,,7.4,,1,,Hydrolases,ester bonds,
P50199,oxidation,10.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P50199,reduction,5.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P50225,,7.5,,1,,Transferases,sulfur-containing groups,
P50227,,5.7,,1,,Transferases,sulfur-containing groups,
P50234,,6.5,,1,,Transferases,sulfur-containing groups,
P50251,,7.4,,1,,Hydrolases,carbon-sulfur bonds,
P50252,,7.5,,1,,Hydrolases,carbon-sulfur bonds,
P50264,,9.175,,1,,Oxidoreductases,CH-NH group of donors,oxygen
P50286,,7.3,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P50325,,5.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P50389,,7.4,,1,,Transferases,Glycosyltransferases,
P50426,,5.6,,1,,Hydrolases,ester bonds,
P50428,,5.0,,1,,Hydrolases,ester bonds,
P50430,,4.4,,1,,Hydrolases,ester bonds,
P50457,,8.5,,1,,Transferases,nitrogenous groups,
P50740,,6.75,,1,,Isomerases,Intramolecular oxidoreductases,
P50852,,6.0,,1,,Transferases,phosphorus-containing groups,
P50900,,5.5,,1,,Hydrolases,Glycosylases,
P50921,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
P50933,,7.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P50978,,6.5,,1,,Hydrolases,Glycosylases,
P50997,,7.2,,1,,Translocases,inorganic cations,
P51014,,8.75,,1,,Lyases,Carbon-carbon,
P51020,,6.5,,1,,Lyases,Carbon-carbon,
P51058,,7.45,,1,,Lyases,Carbon-carbon,
P51060,,8.6,,1,,Lyases,Carbon-carbon,
P51108,,5.8,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P51174,,8.0,,1,,Oxidoreductases,CH-CH group of donors,flavin group
P51175,,7.1,,1,,Oxidoreductases,CH-CH group of donors,oxygen
P51181,,7.2,,1,,Transferases,phosphorus-containing groups,
P51182,,6.6,,1,,Transferases,phosphorus-containing groups,
P51529,,6.8,,1,,Hydrolases,Glycosylases,
P51569,,4.2,,1,,Hydrolases,Glycosylases,
P51584,,6.8,,1,,Hydrolases,Glycosylases,
P51690,,7.0,,1,,Hydrolases,ester bonds,
P51697,,7.5,,1,,Lyases,Carbon-halide,
P51776,,6.75,,1,,Transferases,phosphorus-containing groups,
P51820,,7.4,,1,,Oxidoreductases,CH-NH group of donors,NAD+ or NADP+
P51852,,8.2,,1,,Lyases,Carbon-carbon,
P51853,,8.0,,1,,Lyases,Carbon-carbon,
P51869,,7.4,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P51878,,7.75,,1,,Hydrolases,peptide bonds (peptidases),
P52006,,8.5,,1,,Hydrolases,acid anhydrides,
P52026,,8.8,,1,,Transferases,phosphorus-containing groups,
P52028,,8.8,,1,,Transferases,phosphorus-containing groups,
P52042,,8.0,,1,,Oxidoreductases,CH-CH group of donors,flavin group
P52073,,8.4,,1,,Oxidoreductases,CH-OH group of donors,other
P52074,,8.4,,1,,Oxidoreductases,CH-OH group of donors,other
P52097,,9.0,,1,,Ligases,carbon-nitrogen bonds,
P52196,,9.4,,1,,Transferases,sulfur-containing groups,
P52278,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P52307,,7.1,,1,,Hydrolases,ester bonds,
P52624,,8.2,,1,,Transferases,Glycosyltransferases,
P52704,,5.5,,1,,Lyases,Carbon-carbon,
P52708,,5.333333333333333,,1,,Lyases,Carbon-carbon,
P52718,,4.0,,1,,Hydrolases,peptide bonds (peptidases),
P52779,,7.0,,1,,Hydrolases,ester bonds,
P52782,,7.2,,1,,Ligases,carbon-nitrogen bonds,
P52836,,7.25,,1,,Transferases,sulfur-containing groups,
P52841,,6.5,,1,,Transferases,sulfur-containing groups,
P52847,,9.3,,1,,Transferases,sulfur-containing groups,
P52894,,8.15,,1,,Transferases,nitrogenous groups,
P52956,,9.0,,1,,Hydrolases,ester bonds,
P52999,,6.75,,1,,Lyases,Carbon-carbon,
P53043,,7.8,,1,,Hydrolases,ester bonds,
P53051,,7.533333333333334,,1,,Hydrolases,Glycosylases,
P53065,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P53090,,8.5,,1,,Transferases,nitrogenous groups,
P53095,,8.0,,1,,Lyases,Carbon-nitrogen,
P53111,,7.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P53164,,7.5,,1,,Hydrolases,acid anhydrides,
P53204,,7.25,,1,,Transferases,phosphorus-containing groups,
P53341,,6.6,,1,,Transferases,Glycosyltransferases,
P53350,,7.56,,1,,Transferases,phosphorus-containing groups,
P53379,,5.5,,1,,Hydrolases,peptide bonds (peptidases),
P53414,,7.25,,1,,Transferases,Acyltransferases,
P53415,,7.25,,1,,Transferases,Acyltransferases,
P53445,,7.5,,1,,Lyases,Carbon-carbon,
P53446,,7.5,,1,,Lyases,Carbon-carbon,
P53553,,7.099999999999999,,1,,Transferases,phosphorus-containing groups,
P53555,,8.6,,1,,Transferases,nitrogenous groups,
P53626,,4.45,,1,,Hydrolases,Glycosylases,
P53753,,6.5,,1,,Hydrolases,Glycosylases,
P53761,,7.6,,1,,Transferases,Acyltransferases,
P53780,,8.5,,1,,Lyases,Carbon-sulfur,
P53933,,7.5,,1,,Hydrolases,ester bonds,
P53934,,7.25,,1,,Transferases,one-carbon groups,
P53954,,7.2,,1,,Transferases,Glycosyltransferases,
P54001,,7.4,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P54150,,8.0,,1,,Oxidoreductases,sulfur group of donors,disulfide
P54225,,9.0,,1,,Lyases,other,
P54273,,7.75,,1,,Isomerases,Intramolecular oxidoreductases,
P54317,,8.4,,1,,Hydrolases,ester bonds,
P54318,,7.5,,1,,Hydrolases,ester bonds,
P54322,,8.0,,1,,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
P54383,,8.5,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P54386,reduction,7.75,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
P54387,oxidation,9.0,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
P54387,reduction,7.6,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
P54419,,8.0,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P54422,,9.25,,1,,Transferases,Acyltransferases,
P54450,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P54531,oxidation,11.0,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
P54531,reduction,9.5,,1,,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
P54547,,9.2,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P54575,,8.5,,1,,Transferases,phosphorus-containing groups,
P54577,,7.5,,1,,Ligases,carbon-oxygen bonds,
P54583,,5.0,,1,,Hydrolases,Glycosylases,
P54602,,9.0,,1,,Hydrolases,ester bonds,
P54690,,7.899999999999999,,1,,Transferases,nitrogenous groups,
P54707,,7.5,,1,,Translocases,inorganic cations,
P54716,,8.0,,1,,Hydrolases,Glycosylases,
P54793,,8.0,,1,,Hydrolases,ester bonds,
P54803,,4.2,,1,,Hydrolases,Glycosylases,
P54847,,7.5,,1,,Oxidoreductases,"paired donors, with molecular oxygen",other
P54857,,8.0,,1,,Hydrolases,ester bonds,
P54868,,8.0,,1,,Transferases,Acyltransferases,
P54869,,8.2,,1,,Transferases,Acyltransferases,
P54922,,7.0,,1,,Hydrolases,Glycosylases,
P54923,,7.5,,1,,Hydrolases,Glycosylases,
P54937,,4.8,,1,,Hydrolases,Glycosylases,
P54968,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P54969,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P54970,,8.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P54987,,7.0,,1,,Lyases,Carbon-carbon,
P55044,,7.5,,1,,Lyases,Carbon-oxygen,
P55045,,8.0,,1,,Lyases,Carbon-oxygen,
P55059,,8.5,,1,,Isomerases,Intramolecular oxidoreductases,
P55179,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P55217,,7.5,,1,,Transferases,"alkyl or aryl groups, other than methyl groups",
P55241,,7.4,,1,,Transferases,phosphorus-containing groups,
P55250,,7.2,,1,,Lyases,Carbon-oxygen,
P55264,,6.8,,1,,Transferases,phosphorus-containing groups,
P55299,,7.5,,1,,Transferases,one-carbon groups,
P55300,,5.0,,1,,Oxidoreductases,CH-NH group of donors,other
P55301,,7.0,,1,,Transferases,Acyltransferases,
P55325,,4.5,,1,,Hydrolases,peptide bonds (peptidases),
P55330,,5.0,,1,,Hydrolases,Glycosylases,
P55331,,8.0,,1,,Hydrolases,Glycosylases,
P55332,,5.4,,1,,Hydrolases,Glycosylases,
P55334,,6.25,,1,,Hydrolases,Glycosylases,
P55736,,5.0,,1,,Oxidoreductases,CH-NH group of donors,NAD+ or NADP+
P55749,,4.0,,1,,Hydrolases,peptide bonds (peptidases),
P55772,,8.5,,1,,Hydrolases,acid anhydrides,
P55804,oxidation,10.0,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P55804,reduction,5.4,,1,,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
P55818,,6.0,,1,,Oxidoreductases,CH-NH group of donors,NAD+ or NADP+
P55859,,6.5,,1,,Transferases,Glycosyltransferases,
P55931,,7.0,,1,,Oxidoreductases,CH-NH group of donors,quinone
P55939,,5.5,,1,,Hydrolases,ester bonds,
P56076,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
P56106,,8.2,,1,,Transferases,phosphorus-containing groups,
P56192,,7.933333333333333,,1,,Ligases,carbon-oxygen bonds,
P56193,,6.0,,1,,Oxidoreductases,diphenols and related substances as donors,oxygen
P56218,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P56221,,7.5,,1,,Lyases,Carbon-oxygen,
P56406,,6.0,,1,,Hydrolases,peptide bonds (peptidases),
P56517,,7.5,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P56541,,4.8,,1,,Hydrolases,ester bonds,
P56542,,4.8,,1,,Hydrolases,ester bonds,
P56558,,6.0,,1,,Transferases,Glycosyltransferases,
P56634,,5.8,,1,,Hydrolases,Glycosylases,
P56709,,7.35,,1,,Ligases,phosphoric-ester bonds,
P56725,,8.25,,1,,Transferases,Glycosyltransferases,
P56729,,6.6,,1,,Hydrolases,Glycosylases,
P56744,,8.5,,1,,Transferases,nitrogenous groups,
P56817,,4.5,,1,,Hydrolases,peptide bonds (peptidases),
P56818,,4.5,,1,,Hydrolases,peptide bonds (peptidases),
P56965,,7.8,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P57014,,7.5,,1,,Lyases,Carbon-oxygen,
P57084,,6.8,,1,,Transferases,phosphorus-containing groups,
P58101,,8.5,,1,,Transferases,phosphorus-containing groups,
P58388,,9.45,,1,,Transferases,sulfur-containing groups,
P58397,,7.5,,1,,Hydrolases,peptide bonds (peptidases),
P58538,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
P58539,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
P58540,,8.0,,1,,Isomerases,Intramolecular oxidoreductases,
P58598,,5.75,,1,,Hydrolases,Glycosylases,
P58683,,5.25,,1,,Hydrolases,ester bonds,
P58687,,7.5,,1,,Lyases,Carbon-oxygen,
P58763,,6.5,,1,,Oxidoreductases,CH-NH group of donors,other
P58764,,8.5,,1,,Transferases,phosphorus-containing groups,
P58780,,7.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P58781,,6.0,,1,,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
P59083,,7.5,,1,,Hydrolases,phosphorus-nitrogen bonds,
P59097,,6.0,,1,,Oxidoreductases,CH-OH group of donors,oxygen
P59337,,9.05,,1,,Hydrolases,halide bonds,
